deviceID	fromDate	toDate	consumption	userID
1741156914-Overall	7/1/2015 0:30	7/1/2015 0:31	384	24
782435385-Overall	7/1/2015 0:30	7/1/2015 0:31	2303	37
1144586020-Overall	7/1/2015 0:30	7/1/2015 0:31	651	38
1144586020-Overall	7/1/2015 0:31	7/1/2015 0:32	653	38
782435385-Overall	7/1/2015 0:31	7/1/2015 0:32	2288	37
1951210032-Overall	7/1/2015 0:31	7/1/2015 0:32	969	39
1870305884-Overall	7/1/2015 0:31	7/1/2015 0:32	190	28
1949724277-Overall	7/1/2015 0:31	7/1/2015 0:32	340	25
908983910-Overall	7/1/2015 0:31	7/1/2015 0:32	180	22
1454442161-Overall	7/1/2015 0:31	7/1/2015 0:32	243	21
1741156914-Overall	7/1/2015 0:31	7/1/2015 0:32	381	24
687157380-Overall	7/1/2015 0:31	7/1/2015 0:32	765	23
331804188-Overall	7/1/2015 0:31	7/1/2015 0:32	334	32
167203295-Overall	7/1/2015 0:31	7/1/2015 0:32	827	29
77863289-Overall	7/1/2015 0:31	7/1/2015 0:32	96	36
1275104184-Overall	7/1/2015 0:31	7/1/2015 0:32	45	35
1275104184-Overall	7/1/2015 0:32	7/1/2015 0:33	45	35
77863289-Overall	7/1/2015 0:32	7/1/2015 0:33	87	36
1949724277-Overall	7/1/2015 0:32	7/1/2015 0:33	337	25
1870305884-Overall	7/1/2015 0:32	7/1/2015 0:33	188	28
782435385-Overall	7/1/2015 0:32	7/1/2015 0:33	2288	37
1144586020-Overall	7/1/2015 0:32	7/1/2015 0:33	652	38
1951210032-Overall	7/1/2015 0:32	7/1/2015 0:33	972	39
167203295-Overall	7/1/2015 0:32	7/1/2015 0:33	827	29
331804188-Overall	7/1/2015 0:32	7/1/2015 0:33	401	32
1454442161-Overall	7/1/2015 0:32	7/1/2015 0:33	232	21
908983910-Overall	7/1/2015 0:32	7/1/2015 0:33	178	22
687157380-Overall	7/1/2015 0:32	7/1/2015 0:33	771	23
1741156914-Overall	7/1/2015 0:32	7/1/2015 0:33	381	24
1741156914-Overall	7/1/2015 0:33	7/1/2015 0:34	372	24
687157380-Overall	7/1/2015 0:33	7/1/2015 0:34	773	23
1144586020-Overall	7/1/2015 0:33	7/1/2015 0:34	1521	38
782435385-Overall	7/1/2015 0:33	7/1/2015 0:34	2310	37
77863289-Overall	7/1/2015 0:33	7/1/2015 0:34	87	36
1275104184-Overall	7/1/2015 0:33	7/1/2015 0:34	44	35
1870305884-Overall	7/1/2015 0:33	7/1/2015 0:34	184	28
1949724277-Overall	7/1/2015 0:33	7/1/2015 0:34	342	25
908983910-Overall	7/1/2015 0:33	7/1/2015 0:34	179	22
1454442161-Overall	7/1/2015 0:33	7/1/2015 0:34	226	21
1951210032-Overall	7/1/2015 0:33	7/1/2015 0:34	955	39
331804188-Overall	7/1/2015 0:33	7/1/2015 0:34	378	32
167203295-Overall	7/1/2015 0:33	7/1/2015 0:34	834	29
167203295-Overall	7/1/2015 0:34	7/1/2015 0:35	831	29
331804188-Overall	7/1/2015 0:34	7/1/2015 0:35	332	32
1275104184-Overall	7/1/2015 0:34	7/1/2015 0:35	44	35
77863289-Overall	7/1/2015 0:34	7/1/2015 0:35	88	36
687157380-Overall	7/1/2015 0:34	7/1/2015 0:35	775	23
1741156914-Overall	7/1/2015 0:34	7/1/2015 0:35	369	24
782435385-Overall	7/1/2015 0:34	7/1/2015 0:35	2299	37
1144586020-Overall	7/1/2015 0:34	7/1/2015 0:35	2203	38
1951210032-Overall	7/1/2015 0:34	7/1/2015 0:35	878	39
1949724277-Overall	7/1/2015 0:34	7/1/2015 0:35	316	25
1870305884-Overall	7/1/2015 0:34	7/1/2015 0:35	184	28
1454442161-Overall	7/1/2015 0:34	7/1/2015 0:35	226	21
908983910-Overall	7/1/2015 0:34	7/1/2015 0:35	180	22
908983910-Overall	7/1/2015 0:35	7/1/2015 0:36	181	22
1454442161-Overall	7/1/2015 0:35	7/1/2015 0:36	240	21
1741156914-Overall	7/1/2015 0:35	7/1/2015 0:36	368	24
687157380-Overall	7/1/2015 0:35	7/1/2015 0:36	787	23
331804188-Overall	7/1/2015 0:35	7/1/2015 0:36	308	32
167203295-Overall	7/1/2015 0:35	7/1/2015 0:36	833	29
77863289-Overall	7/1/2015 0:35	7/1/2015 0:36	85	36
1275104184-Overall	7/1/2015 0:35	7/1/2015 0:36	44	35
1870305884-Overall	7/1/2015 0:35	7/1/2015 0:36	183	28
1949724277-Overall	7/1/2015 0:35	7/1/2015 0:36	316	25
1144586020-Overall	7/1/2015 0:35	7/1/2015 0:36	2157	38
782435385-Overall	7/1/2015 0:35	7/1/2015 0:36	2292	37
1951210032-Overall	7/1/2015 0:35	7/1/2015 0:36	879	39
1951210032-Overall	7/1/2015 0:36	7/1/2015 0:37	879	39
167203295-Overall	7/1/2015 0:36	7/1/2015 0:37	825	29
331804188-Overall	7/1/2015 0:36	7/1/2015 0:37	299	32
1454442161-Overall	7/1/2015 0:36	7/1/2015 0:37	228	21
908983910-Overall	7/1/2015 0:36	7/1/2015 0:37	181	22
687157380-Overall	7/1/2015 0:36	7/1/2015 0:37	759	23
1741156914-Overall	7/1/2015 0:36	7/1/2015 0:37	1083	24
782435385-Overall	7/1/2015 0:36	7/1/2015 0:37	2293	37
1144586020-Overall	7/1/2015 0:36	7/1/2015 0:37	2198	38
1275104184-Overall	7/1/2015 0:36	7/1/2015 0:37	44	35
77863289-Overall	7/1/2015 0:36	7/1/2015 0:37	86	36
1949724277-Overall	7/1/2015 0:36	7/1/2015 0:37	418	25
1870305884-Overall	7/1/2015 0:36	7/1/2015 0:37	179	28
1870305884-Overall	7/1/2015 0:37	7/1/2015 0:38	186	28
1949724277-Overall	7/1/2015 0:37	7/1/2015 0:38	502	25
908983910-Overall	7/1/2015 0:37	7/1/2015 0:38	180	22
1454442161-Overall	7/1/2015 0:37	7/1/2015 0:38	230	21
1951210032-Overall	7/1/2015 0:37	7/1/2015 0:38	877	39
331804188-Overall	7/1/2015 0:37	7/1/2015 0:38	298	32
167203295-Overall	7/1/2015 0:37	7/1/2015 0:38	839	29
77863289-Overall	7/1/2015 0:37	7/1/2015 0:38	86	36
1275104184-Overall	7/1/2015 0:37	7/1/2015 0:38	44	35
1741156914-Overall	7/1/2015 0:37	7/1/2015 0:38	1908	24
687157380-Overall	7/1/2015 0:37	7/1/2015 0:38	780	23
1144586020-Overall	7/1/2015 0:37	7/1/2015 0:38	2190	38
782435385-Overall	7/1/2015 0:37	7/1/2015 0:38	2264	37
782435385-Overall	7/1/2015 0:38	7/1/2015 0:39	2270	37
1144586020-Overall	7/1/2015 0:38	7/1/2015 0:39	2198	38
1951210032-Overall	7/1/2015 0:38	7/1/2015 0:39	877	39
1949724277-Overall	7/1/2015 0:38	7/1/2015 0:39	492	25
1870305884-Overall	7/1/2015 0:38	7/1/2015 0:39	185	28
1454442161-Overall	7/1/2015 0:38	7/1/2015 0:39	233	21
908983910-Overall	7/1/2015 0:38	7/1/2015 0:39	180	22
687157380-Overall	7/1/2015 0:38	7/1/2015 0:39	806	23
1741156914-Overall	7/1/2015 0:38	7/1/2015 0:39	1951	24
167203295-Overall	7/1/2015 0:38	7/1/2015 0:39	835	29
331804188-Overall	7/1/2015 0:38	7/1/2015 0:39	297	32
1275104184-Overall	7/1/2015 0:38	7/1/2015 0:39	44	35
77863289-Overall	7/1/2015 0:38	7/1/2015 0:39	85	36
77863289-Overall	7/1/2015 0:39	7/1/2015 0:40	86	36
1275104184-Overall	7/1/2015 0:39	7/1/2015 0:40	44	35
1870305884-Overall	7/1/2015 0:39	7/1/2015 0:40	186	28
1949724277-Overall	7/1/2015 0:39	7/1/2015 0:40	502	25
1144586020-Overall	7/1/2015 0:39	7/1/2015 0:40	2193	38
782435385-Overall	7/1/2015 0:39	7/1/2015 0:40	2190	37
1951210032-Overall	7/1/2015 0:39	7/1/2015 0:40	877	39
331804188-Overall	7/1/2015 0:39	7/1/2015 0:40	297	32
167203295-Overall	7/1/2015 0:39	7/1/2015 0:40	835	29
908983910-Overall	7/1/2015 0:39	7/1/2015 0:40	187	22
1454442161-Overall	7/1/2015 0:39	7/1/2015 0:40	199	21
1741156914-Overall	7/1/2015 0:39	7/1/2015 0:40	1912	24
687157380-Overall	7/1/2015 0:39	7/1/2015 0:40	783	23
687157380-Overall	7/1/2015 0:40	7/1/2015 0:41	781	23
1741156914-Overall	7/1/2015 0:40	7/1/2015 0:41	1908	24
782435385-Overall	7/1/2015 0:40	7/1/2015 0:41	2213	37
1144586020-Overall	7/1/2015 0:40	7/1/2015 0:41	1163	38
1275104184-Overall	7/1/2015 0:40	7/1/2015 0:41	44	35
77863289-Overall	7/1/2015 0:40	7/1/2015 0:41	86	36
1949724277-Overall	7/1/2015 0:40	7/1/2015 0:41	481	25
1870305884-Overall	7/1/2015 0:40	7/1/2015 0:41	188	28
1454442161-Overall	7/1/2015 0:40	7/1/2015 0:41	150	21
908983910-Overall	7/1/2015 0:40	7/1/2015 0:41	75	22
1951210032-Overall	7/1/2015 0:40	7/1/2015 0:41	877	39
167203295-Overall	7/1/2015 0:40	7/1/2015 0:41	832	29
331804188-Overall	7/1/2015 0:40	7/1/2015 0:41	297	32
331804188-Overall	7/1/2015 0:41	7/1/2015 0:42	295	32
167203295-Overall	7/1/2015 0:41	7/1/2015 0:42	982	29
77863289-Overall	7/1/2015 0:41	7/1/2015 0:42	84	36
1275104184-Overall	7/1/2015 0:41	7/1/2015 0:42	44	35
1741156914-Overall	7/1/2015 0:41	7/1/2015 0:42	1899	24
687157380-Overall	7/1/2015 0:41	7/1/2015 0:42	787	23
1144586020-Overall	7/1/2015 0:41	7/1/2015 0:42	653	38
782435385-Overall	7/1/2015 0:41	7/1/2015 0:42	2196	37
1951210032-Overall	7/1/2015 0:41	7/1/2015 0:42	6429	39
1870305884-Overall	7/1/2015 0:41	7/1/2015 0:42	187	28
1949724277-Overall	7/1/2015 0:41	7/1/2015 0:42	491	25
908983910-Overall	7/1/2015 0:41	7/1/2015 0:42	58	22
1454442161-Overall	7/1/2015 0:41	7/1/2015 0:42	167	21
1454442161-Overall	7/1/2015 0:42	7/1/2015 0:43	151	21
908983910-Overall	7/1/2015 0:42	7/1/2015 0:43	59	22
687157380-Overall	7/1/2015 0:42	7/1/2015 0:43	781	23
1741156914-Overall	7/1/2015 0:42	7/1/2015 0:43	1929	24
167203295-Overall	7/1/2015 0:42	7/1/2015 0:43	860	29
331804188-Overall	7/1/2015 0:42	7/1/2015 0:43	297	32
1275104184-Overall	7/1/2015 0:42	7/1/2015 0:43	57	35
77863289-Overall	7/1/2015 0:42	7/1/2015 0:43	83	36
1949724277-Overall	7/1/2015 0:42	7/1/2015 0:43	483	25
1870305884-Overall	7/1/2015 0:42	7/1/2015 0:43	187	28
782435385-Overall	7/1/2015 0:42	7/1/2015 0:43	2202	37
1144586020-Overall	7/1/2015 0:42	7/1/2015 0:43	798	38
1951210032-Overall	7/1/2015 0:42	7/1/2015 0:43	1032	39
1951210032-Overall	7/1/2015 0:43	7/1/2015 0:44	1022	39
331804188-Overall	7/1/2015 0:43	7/1/2015 0:44	296	32
167203295-Overall	7/1/2015 0:43	7/1/2015 0:44	890	29
908983910-Overall	7/1/2015 0:43	7/1/2015 0:44	68	22
1454442161-Overall	7/1/2015 0:43	7/1/2015 0:44	153	21
1741156914-Overall	7/1/2015 0:43	7/1/2015 0:44	1918	24
687157380-Overall	7/1/2015 0:43	7/1/2015 0:44	776	23
1144586020-Overall	7/1/2015 0:43	7/1/2015 0:44	790	38
782435385-Overall	7/1/2015 0:43	7/1/2015 0:44	2193	37
77863289-Overall	7/1/2015 0:43	7/1/2015 0:44	85	36
1275104184-Overall	7/1/2015 0:43	7/1/2015 0:44	173	35
1870305884-Overall	7/1/2015 0:43	7/1/2015 0:44	188	28
1949724277-Overall	7/1/2015 0:43	7/1/2015 0:44	513	25
1949724277-Overall	7/1/2015 0:44	7/1/2015 0:45	490	25
1870305884-Overall	7/1/2015 0:44	7/1/2015 0:45	188	28
1454442161-Overall	7/1/2015 0:44	7/1/2015 0:45	159	21
908983910-Overall	7/1/2015 0:44	7/1/2015 0:45	69	22
1951210032-Overall	7/1/2015 0:44	7/1/2015 0:45	1022	39
167203295-Overall	7/1/2015 0:44	7/1/2015 0:45	852	29
331804188-Overall	7/1/2015 0:44	7/1/2015 0:45	297	32
1275104184-Overall	7/1/2015 0:44	7/1/2015 0:45	1169	35
77863289-Overall	7/1/2015 0:44	7/1/2015 0:45	86	36
687157380-Overall	7/1/2015 0:44	7/1/2015 0:45	778	23
1741156914-Overall	7/1/2015 0:44	7/1/2015 0:45	1918	24
782435385-Overall	7/1/2015 0:44	7/1/2015 0:45	2198	37
1144586020-Overall	7/1/2015 0:44	7/1/2015 0:45	784	38
1144586020-Overall	7/1/2015 0:45	7/1/2015 0:46	783	38
782435385-Overall	7/1/2015 0:45	7/1/2015 0:46	2177	37
1951210032-Overall	7/1/2015 0:45	7/1/2015 0:46	932	39
1870305884-Overall	7/1/2015 0:45	7/1/2015 0:46	189	28
1949724277-Overall	7/1/2015 0:45	7/1/2015 0:46	488	25
908983910-Overall	7/1/2015 0:45	7/1/2015 0:46	68	22
1454442161-Overall	7/1/2015 0:45	7/1/2015 0:46	151	21
1741156914-Overall	7/1/2015 0:45	7/1/2015 0:46	1941	24
687157380-Overall	7/1/2015 0:45	7/1/2015 0:46	732	23
331804188-Overall	7/1/2015 0:45	7/1/2015 0:46	296	32
167203295-Overall	7/1/2015 0:45	7/1/2015 0:46	872	29
77863289-Overall	7/1/2015 0:45	7/1/2015 0:46	88	36
1275104184-Overall	7/1/2015 0:45	7/1/2015 0:46	3155	35
1275104184-Overall	7/1/2015 0:46	7/1/2015 0:47	3141	35
77863289-Overall	7/1/2015 0:46	7/1/2015 0:47	91	36
1949724277-Overall	7/1/2015 0:46	7/1/2015 0:47	502	25
1870305884-Overall	7/1/2015 0:46	7/1/2015 0:47	190	28
782435385-Overall	7/1/2015 0:46	7/1/2015 0:47	2198	37
1144586020-Overall	7/1/2015 0:46	7/1/2015 0:47	781	38
1951210032-Overall	7/1/2015 0:46	7/1/2015 0:47	933	39
167203295-Overall	7/1/2015 0:46	7/1/2015 0:47	883	29
331804188-Overall	7/1/2015 0:46	7/1/2015 0:47	304	32
1454442161-Overall	7/1/2015 0:46	7/1/2015 0:47	165	21
908983910-Overall	7/1/2015 0:46	7/1/2015 0:47	66	22
687157380-Overall	7/1/2015 0:46	7/1/2015 0:47	333	23
1741156914-Overall	7/1/2015 0:46	7/1/2015 0:47	653	24
1741156914-Overall	7/1/2015 0:47	7/1/2015 0:48	308	24
687157380-Overall	7/1/2015 0:47	7/1/2015 0:48	332	23
1144586020-Overall	7/1/2015 0:47	7/1/2015 0:48	779	38
782435385-Overall	7/1/2015 0:47	7/1/2015 0:48	2166	37
77863289-Overall	7/1/2015 0:47	7/1/2015 0:48	157	36
1275104184-Overall	7/1/2015 0:47	7/1/2015 0:48	3159	35
1870305884-Overall	7/1/2015 0:47	7/1/2015 0:48	189	28
1949724277-Overall	7/1/2015 0:47	7/1/2015 0:48	493	25
908983910-Overall	7/1/2015 0:47	7/1/2015 0:48	64	22
1454442161-Overall	7/1/2015 0:47	7/1/2015 0:48	166	21
1951210032-Overall	7/1/2015 0:47	7/1/2015 0:48	930	39
331804188-Overall	7/1/2015 0:47	7/1/2015 0:48	296	32
167203295-Overall	7/1/2015 0:47	7/1/2015 0:48	870	29
167203295-Overall	7/1/2015 0:48	7/1/2015 0:49	921	29
331804188-Overall	7/1/2015 0:48	7/1/2015 0:49	296	32
1275104184-Overall	7/1/2015 0:48	7/1/2015 0:49	3141	35
77863289-Overall	7/1/2015 0:48	7/1/2015 0:49	170	36
687157380-Overall	7/1/2015 0:48	7/1/2015 0:49	334	23
1741156914-Overall	7/1/2015 0:48	7/1/2015 0:49	283	24
782435385-Overall	7/1/2015 0:48	7/1/2015 0:49	2296	37
1144586020-Overall	7/1/2015 0:48	7/1/2015 0:49	776	38
1951210032-Overall	7/1/2015 0:48	7/1/2015 0:49	934	39
1949724277-Overall	7/1/2015 0:48	7/1/2015 0:49	500	25
1870305884-Overall	7/1/2015 0:48	7/1/2015 0:49	190	28
1454442161-Overall	7/1/2015 0:48	7/1/2015 0:49	155	21
908983910-Overall	7/1/2015 0:48	7/1/2015 0:49	66	22
908983910-Overall	7/1/2015 0:49	7/1/2015 0:50	66	22
1454442161-Overall	7/1/2015 0:49	7/1/2015 0:50	152	21
1741156914-Overall	7/1/2015 0:49	7/1/2015 0:50	281	24
687157380-Overall	7/1/2015 0:49	7/1/2015 0:50	333	23
331804188-Overall	7/1/2015 0:49	7/1/2015 0:50	322	32
167203295-Overall	7/1/2015 0:49	7/1/2015 0:50	950	29
77863289-Overall	7/1/2015 0:49	7/1/2015 0:50	168	36
1275104184-Overall	7/1/2015 0:49	7/1/2015 0:50	2698	35
1870305884-Overall	7/1/2015 0:49	7/1/2015 0:50	189	28
1949724277-Overall	7/1/2015 0:49	7/1/2015 0:50	471	25
1144586020-Overall	7/1/2015 0:49	7/1/2015 0:50	776	38
782435385-Overall	7/1/2015 0:49	7/1/2015 0:50	2328	37
1951210032-Overall	7/1/2015 0:49	7/1/2015 0:50	953	39
1951210032-Overall	7/1/2015 0:50	7/1/2015 0:51	953	39
167203295-Overall	7/1/2015 0:50	7/1/2015 0:51	893	29
331804188-Overall	7/1/2015 0:50	7/1/2015 0:51	322	32
1454442161-Overall	7/1/2015 0:50	7/1/2015 0:51	157	21
908983910-Overall	7/1/2015 0:50	7/1/2015 0:51	68	22
687157380-Overall	7/1/2015 0:50	7/1/2015 0:51	327	23
1741156914-Overall	7/1/2015 0:50	7/1/2015 0:51	281	24
782435385-Overall	7/1/2015 0:50	7/1/2015 0:51	2324	37
1144586020-Overall	7/1/2015 0:50	7/1/2015 0:51	773	38
1275104184-Overall	7/1/2015 0:50	7/1/2015 0:51	658	35
77863289-Overall	7/1/2015 0:50	7/1/2015 0:51	164	36
1949724277-Overall	7/1/2015 0:50	7/1/2015 0:51	457	25
1870305884-Overall	7/1/2015 0:50	7/1/2015 0:51	190	28
1870305884-Overall	7/1/2015 0:51	7/1/2015 0:52	189	28
1949724277-Overall	7/1/2015 0:51	7/1/2015 0:52	490	25
908983910-Overall	7/1/2015 0:51	7/1/2015 0:52	105	22
1454442161-Overall	7/1/2015 0:51	7/1/2015 0:52	152	21
1951210032-Overall	7/1/2015 0:51	7/1/2015 0:52	953	39
331804188-Overall	7/1/2015 0:51	7/1/2015 0:52	321	32
167203295-Overall	7/1/2015 0:51	7/1/2015 0:52	941	29
77863289-Overall	7/1/2015 0:51	7/1/2015 0:52	162	36
1275104184-Overall	7/1/2015 0:51	7/1/2015 0:52	166	35
1741156914-Overall	7/1/2015 0:51	7/1/2015 0:52	271	24
687157380-Overall	7/1/2015 0:51	7/1/2015 0:52	275	23
1144586020-Overall	7/1/2015 0:51	7/1/2015 0:52	773	38
782435385-Overall	7/1/2015 0:51	7/1/2015 0:52	2333	37
782435385-Overall	7/1/2015 0:52	7/1/2015 0:53	2334	37
1144586020-Overall	7/1/2015 0:52	7/1/2015 0:53	774	38
1951210032-Overall	7/1/2015 0:52	7/1/2015 0:53	953	39
1949724277-Overall	7/1/2015 0:52	7/1/2015 0:53	468	25
1870305884-Overall	7/1/2015 0:52	7/1/2015 0:53	189	28
1454442161-Overall	7/1/2015 0:52	7/1/2015 0:53	159	21
908983910-Overall	7/1/2015 0:52	7/1/2015 0:53	204	22
687157380-Overall	7/1/2015 0:52	7/1/2015 0:53	513	23
1741156914-Overall	7/1/2015 0:52	7/1/2015 0:53	282	24
167203295-Overall	7/1/2015 0:52	7/1/2015 0:53	944	29
331804188-Overall	7/1/2015 0:52	7/1/2015 0:53	320	32
1275104184-Overall	7/1/2015 0:52	7/1/2015 0:53	166	35
77863289-Overall	7/1/2015 0:52	7/1/2015 0:53	160	36
77863289-Overall	7/1/2015 0:53	7/1/2015 0:54	154	36
1275104184-Overall	7/1/2015 0:53	7/1/2015 0:54	94	35
1870305884-Overall	7/1/2015 0:53	7/1/2015 0:54	185	28
1949724277-Overall	7/1/2015 0:53	7/1/2015 0:54	477	25
1144586020-Overall	7/1/2015 0:53	7/1/2015 0:54	771	38
782435385-Overall	7/1/2015 0:53	7/1/2015 0:54	2337	37
1951210032-Overall	7/1/2015 0:53	7/1/2015 0:54	1052	39
331804188-Overall	7/1/2015 0:53	7/1/2015 0:54	321	32
167203295-Overall	7/1/2015 0:53	7/1/2015 0:54	955	29
908983910-Overall	7/1/2015 0:53	7/1/2015 0:54	190	22
1454442161-Overall	7/1/2015 0:53	7/1/2015 0:54	168	21
1741156914-Overall	7/1/2015 0:53	7/1/2015 0:54	276	24
687157380-Overall	7/1/2015 0:53	7/1/2015 0:54	762	23
687157380-Overall	7/1/2015 0:54	7/1/2015 0:55	781	23
1741156914-Overall	7/1/2015 0:54	7/1/2015 0:55	278	24
782435385-Overall	7/1/2015 0:54	7/1/2015 0:55	2343	37
1144586020-Overall	7/1/2015 0:54	7/1/2015 0:55	773	38
1275104184-Overall	7/1/2015 0:54	7/1/2015 0:55	46	35
77863289-Overall	7/1/2015 0:54	7/1/2015 0:55	160	36
1949724277-Overall	7/1/2015 0:54	7/1/2015 0:55	510	25
1870305884-Overall	7/1/2015 0:54	7/1/2015 0:55	183	28
1454442161-Overall	7/1/2015 0:54	7/1/2015 0:55	162	21
908983910-Overall	7/1/2015 0:54	7/1/2015 0:55	186	22
1951210032-Overall	7/1/2015 0:54	7/1/2015 0:55	998	39
167203295-Overall	7/1/2015 0:54	7/1/2015 0:55	944	29
331804188-Overall	7/1/2015 0:54	7/1/2015 0:55	320	32
331804188-Overall	7/1/2015 0:55	7/1/2015 0:56	319	32
167203295-Overall	7/1/2015 0:55	7/1/2015 0:56	969	29
77863289-Overall	7/1/2015 0:55	7/1/2015 0:56	152	36
1275104184-Overall	7/1/2015 0:55	7/1/2015 0:56	46	35
1741156914-Overall	7/1/2015 0:55	7/1/2015 0:56	278	24
687157380-Overall	7/1/2015 0:55	7/1/2015 0:56	782	23
1144586020-Overall	7/1/2015 0:55	7/1/2015 0:56	649	38
782435385-Overall	7/1/2015 0:55	7/1/2015 0:56	2331	37
1951210032-Overall	7/1/2015 0:55	7/1/2015 0:56	1003	39
1870305884-Overall	7/1/2015 0:55	7/1/2015 0:56	184	28
1949724277-Overall	7/1/2015 0:55	7/1/2015 0:56	473	25
908983910-Overall	7/1/2015 0:55	7/1/2015 0:56	185	22
1454442161-Overall	7/1/2015 0:55	7/1/2015 0:56	151	21
1454442161-Overall	7/1/2015 0:56	7/1/2015 0:57	159	21
908983910-Overall	7/1/2015 0:56	7/1/2015 0:57	185	22
687157380-Overall	7/1/2015 0:56	7/1/2015 0:57	779	23
1741156914-Overall	7/1/2015 0:56	7/1/2015 0:57	277	24
167203295-Overall	7/1/2015 0:56	7/1/2015 0:57	956	29
331804188-Overall	7/1/2015 0:56	7/1/2015 0:57	413	32
1275104184-Overall	7/1/2015 0:56	7/1/2015 0:57	45	35
77863289-Overall	7/1/2015 0:56	7/1/2015 0:57	153	36
1949724277-Overall	7/1/2015 0:56	7/1/2015 0:57	485	25
1870305884-Overall	7/1/2015 0:56	7/1/2015 0:57	183	28
782435385-Overall	7/1/2015 0:56	7/1/2015 0:57	2332	37
1144586020-Overall	7/1/2015 0:56	7/1/2015 0:57	650	38
1951210032-Overall	7/1/2015 0:56	7/1/2015 0:57	1009	39
1951210032-Overall	7/1/2015 0:57	7/1/2015 0:58	899	39
331804188-Overall	7/1/2015 0:57	7/1/2015 0:58	370	32
167203295-Overall	7/1/2015 0:57	7/1/2015 0:58	933	29
908983910-Overall	7/1/2015 0:57	7/1/2015 0:58	184	22
1454442161-Overall	7/1/2015 0:57	7/1/2015 0:58	151	21
1741156914-Overall	7/1/2015 0:57	7/1/2015 0:58	280	24
687157380-Overall	7/1/2015 0:57	7/1/2015 0:58	777	23
1144586020-Overall	7/1/2015 0:57	7/1/2015 0:58	649	38
782435385-Overall	7/1/2015 0:57	7/1/2015 0:58	2365	37
77863289-Overall	7/1/2015 0:57	7/1/2015 0:58	153	36
1275104184-Overall	7/1/2015 0:57	7/1/2015 0:58	45	35
1870305884-Overall	7/1/2015 0:57	7/1/2015 0:58	184	28
1949724277-Overall	7/1/2015 0:57	7/1/2015 0:58	480	25
1949724277-Overall	7/1/2015 0:58	7/1/2015 0:59	494	25
1870305884-Overall	7/1/2015 0:58	7/1/2015 0:59	185	28
1454442161-Overall	7/1/2015 0:58	7/1/2015 0:59	152	21
908983910-Overall	7/1/2015 0:58	7/1/2015 0:59	183	22
1951210032-Overall	7/1/2015 0:58	7/1/2015 0:59	905	39
167203295-Overall	7/1/2015 0:58	7/1/2015 0:59	937	29
331804188-Overall	7/1/2015 0:58	7/1/2015 0:59	358	32
1275104184-Overall	7/1/2015 0:58	7/1/2015 0:59	45	35
77863289-Overall	7/1/2015 0:58	7/1/2015 0:59	150	36
687157380-Overall	7/1/2015 0:58	7/1/2015 0:59	782	23
1741156914-Overall	7/1/2015 0:58	7/1/2015 0:59	281	24
782435385-Overall	7/1/2015 0:58	7/1/2015 0:59	2431	37
1144586020-Overall	7/1/2015 0:58	7/1/2015 0:59	648	38
1144586020-Overall	7/1/2015 0:59	7/1/2015 1:00	649	38
782435385-Overall	7/1/2015 0:59	7/1/2015 1:00	2436	37
1951210032-Overall	7/1/2015 0:59	7/1/2015 1:00	907	39
1870305884-Overall	7/1/2015 0:59	7/1/2015 1:00	185	28
1949724277-Overall	7/1/2015 0:59	7/1/2015 1:00	483	25
908983910-Overall	7/1/2015 0:59	7/1/2015 1:00	183	22
1454442161-Overall	7/1/2015 0:59	7/1/2015 1:00	146	21
1741156914-Overall	7/1/2015 0:59	7/1/2015 1:00	283	24
687157380-Overall	7/1/2015 0:59	7/1/2015 1:00	784	23
331804188-Overall	7/1/2015 0:59	7/1/2015 1:00	357	32
167203295-Overall	7/1/2015 0:59	7/1/2015 1:00	948	29
77863289-Overall	7/1/2015 0:59	7/1/2015 1:00	153	36
1275104184-Overall	7/1/2015 0:59	7/1/2015 1:00	45	35
1275104184-Overall	7/1/2015 1:00	7/1/2015 1:01	45	35
77863289-Overall	7/1/2015 1:00	7/1/2015 1:01	150	36
1949724277-Overall	7/1/2015 1:00	7/1/2015 1:01	503	25
1870305884-Overall	7/1/2015 1:00	7/1/2015 1:01	188	28
782435385-Overall	7/1/2015 1:00	7/1/2015 1:01	2421	37
1144586020-Overall	7/1/2015 1:00	7/1/2015 1:01	648	38
1951210032-Overall	7/1/2015 1:00	7/1/2015 1:01	910	39
167203295-Overall	7/1/2015 1:00	7/1/2015 1:01	962	29
331804188-Overall	7/1/2015 1:00	7/1/2015 1:01	358	32
1454442161-Overall	7/1/2015 1:00	7/1/2015 1:01	161	21
908983910-Overall	7/1/2015 1:00	7/1/2015 1:01	182	22
687157380-Overall	7/1/2015 1:00	7/1/2015 1:01	770	23
1741156914-Overall	7/1/2015 1:00	7/1/2015 1:01	280	24
1741156914-Overall	7/1/2015 1:01	7/1/2015 1:02	272	24
687157380-Overall	7/1/2015 1:01	7/1/2015 1:02	796	23
1144586020-Overall	7/1/2015 1:01	7/1/2015 1:02	649	38
782435385-Overall	7/1/2015 1:01	7/1/2015 1:02	2411	37
77863289-Overall	7/1/2015 1:01	7/1/2015 1:02	158	36
1275104184-Overall	7/1/2015 1:01	7/1/2015 1:02	44	35
1870305884-Overall	7/1/2015 1:01	7/1/2015 1:02	188	28
1949724277-Overall	7/1/2015 1:01	7/1/2015 1:02	442	25
908983910-Overall	7/1/2015 1:01	7/1/2015 1:02	181	22
